Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-100.65,52.03,COWAN,5040FJ3,2/2/2017,2017,2,2,†,-11,,-20,,-15.5,,33.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/3/2017,2017,2,3,†,-8,,-18,,-13,,31,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/4/2017,2017,2,4,†,-13,,-20,,-16.5,,34.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/5/2017,2017,2,5,†,-14,,-25,,-19.5,,37.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/6/2017,2017,2,6,†,-17,,-22,,-19.5,,37.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/7/2017,2017,2,7,†,-12,,-26,,-19,,37,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/8/2017,2017,2,8,†,-13,,-22,,-17.5,,35.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/9/2017,2017,2,9,†,-6,,-21,,-13.5,,31.5,,0,,0,,5,,5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/10/2017,2017,2,10,†,-6,,-13,,-9.5,,27.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/11/2017,2017,2,11,†,-6,,-21,,-13.5,,31.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/12/2017,2017,2,12,†,6,,-8,,-1,,19,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/13/2017,2017,2,13,†,7,,-1,,3,,15,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/14/2017,2017,2,14,†,0,,-6,,-3,,21,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/15/2017,2017,2,15,†,0,,-13,,-6.5,,24.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/16/2017,2017,2,16,†,12,,-6,,3,,15,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/17/2017,2017,2,17,†,12,,5,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/18/2017,2017,2,18,†,7,,1,,4,,14,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/19/2017,2017,2,19,†,-1,,-6,,-3.5,,21.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/20/2017,2017,2,20,†,3,,-3,,0,,18,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/21/2017,2017,2,21,†,2,,1,,1.5,,16.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/22/2017,2017,2,22,†,2,,-5,,-1.5,,19.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/23/2017,2017,2,23,†,-4,,-10,,-7,,25,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/24/2017,2017,2,24,†,-3,,-17,,-10,,28,,0,,0,,0.4,,0.4,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/25/2017,2017,2,25,†,-10,,-18,,-14,,32,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/26/2017,2017,2,26,†,-5,,-17,,-11,,29,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/27/2017,2017,2,27,†,-7,,-25,,-16,,34,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/28/2017,2017,2,28,†,-5,,-25,,-15,,33,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/1/2017,2017,3,1,†,-6,,-18,,-12,,30,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/2/2017,2017,3,2,†,-9,,-28,,-18.5,,36.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/3/2017,2017,3,3,†,-3,,-21,,-12,,30,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/4/2017,2017,3,4,†,5,,-7,,-1,,19,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/5/2017,2017,3,5,†,-4,,-6,,-5,,23,,0,,0,T,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/6/2017,2017,3,6,†,-13,,-15,,-14,,32,,0,,0,,22,,22,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/7/2017,2017,3,7,†,-15,,-17,,-16,,34,,0,,0,,5,,5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/8/2017,2017,3,8,†,-12,,-17,,-14.5,,32.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/9/2017,2017,3,9,†,-12,,-28,,-20,,38,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/10/2017,2017,3,10,†,-12,,-40,,-26,,44,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/11/2017,2017,3,11,†,-12,,-34,,-23,,41,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/12/2017,2017,3,12,†,-11,,-29,,-20,,38,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/13/2017,2017,3,13,†,-5,,-34,,-19.5,,37.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/14/2017,2017,3,14,†,-1,,-28,,-14.5,,32.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/15/2017,2017,3,15,†,5,,-18,,-6.5,,24.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/16/2017,2017,3,16,†,2,,-7,,-2.5,,20.5,,0,,6,,0.6,,6.6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/17/2017,2017,3,17,†,1,,-6,,-2.5,,20.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/18/2017,2017,3,18,†,8,,-17,,-4.5,,22.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/19/2017,2017,3,19,†,10,,-6,,2,,16,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/20/2017,2017,3,20,†,-1,,-12,,-6.5,,24.5,,0,,0,,6,,6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/21/2017,2017,3,21,†,-4,,-26,,-15,,33,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/22/2017,2017,3,22,†,0,,-12,,-6,,24,,0,,0,T,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/23/2017,2017,3,23,†,4,,-4,,0,,18,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/24/2017,2017,3,24,†,1,,-4,,-1.5,,19.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/25/2017,2017,3,25,†,12,,-4,,4,,14,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/26/2017,2017,3,26,†,12,,-2,,5,,13,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/27/2017,2017,3,27,†,4,,-2,,1,,17,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/28/2017,2017,3,28,†,3,,-4,,-0.5,,18.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/29/2017,2017,3,29,†,5,,-2,,1.5,,16.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/30/2017,2017,3,30,†,5,,-1,,2,,16,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/31/2017,2017,3,31,†,6,,2,,4,,14,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/1/2017,2017,4,1,†,15,,1,,8,,10,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/2/2017,2017,4,2,†,13,,2,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/3/2017,2017,4,3,†,16,,-2,,7,,11,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/4/2017,2017,4,4,†,7,,-3,,2,,16,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/5/2017,2017,4,5,†,9,,-8,,0.5,,17.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/6/2017,2017,4,6,†,16,,-6,,5,,13,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/7/2017,2017,4,7,†,21,,4,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/8/2017,2017,4,8,†,20,,9,,14.5,,3.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/9/2017,2017,4,9,†,2,,-8,,-3,,21,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/10/2017,2017,4,10,†,8,,-13,,-2.5,,20.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/11/2017,2017,4,11,†,15,,-6,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/12/2017,2017,4,12,†,15,,-4,,5.5,,12.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/13/2017,2017,4,13,†,13,,-2,,5.5,,12.5,,0,,6,,0,,6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/14/2017,2017,4,14,†,6,,1.5,,3.8,,14.2,,0,,6.5,,0,,6.5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/15/2017,2017,4,15,†,13.5,,-1.5,,6,,12,,0,,0,,5,,5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/16/2017,2017,4,16,†,-4,,-9,,-6.5,,24.5,,0,,0,,1,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/17/2017,2017,4,17,†,6,,-9,,-1.5,,19.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/18/2017,2017,4,18,†,10,,-4,,3,,15,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/19/2017,2017,4,19,†,12,,-4,,4,,14,,0,,3,,0,,3,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/20/2017,2017,4,20,†,14,,3,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/21/2017,2017,4,21,†,13,,-3,,5,,13,,0,,2,,0,T,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/22/2017,2017,4,22,†,3,,-3,,0,,18,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/23/2017,2017,4,23,†,9,,-9,,0,,18,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/24/2017,2017,4,24,†,1,,-5,,-2,,20,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/25/2017,2017,4,25,†,5,,-9,,-2,,20,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/26/2017,2017,4,26,†,8,,-11,,-1.5,,19.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/27/2017,2017,4,27,†,11,,-6,,2.5,,15.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/28/2017,2017,4,28,†,15,,-10,,2.5,,15.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/29/2017,2017,4,29,†,16,,-4,,6,,12,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/30/2017,2017,4,30,†,18,,-6,,6,,12,,0,,1.6,,0,,1.6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/1/2017,2017,5,1,†,19,,4,,11.5,,6.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/2/2017,2017,5,2,†,17,,-2,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/3/2017,2017,5,3,†,18,,-3,,7.5,,10.5,,0,,0.6,,0,,0.6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/4/2017,2017,5,4,†,25,,-1,,12,,6,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/5/2017,2017,5,5,†,25,,-1,,12,,6,,0,,1,,0,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/6/2017,2017,5,6,†,14,,5,,9.5,,8.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/7/2017,2017,5,7,†,19,,5,,12,,6,,0,,10,,0,,10,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/8/2017,2017,5,8,†,12,,5,,8.5,,9.5,,0,,1,,0,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/9/2017,2017,5,9,†,10,,4,,7,,11,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/10/2017,2017,5,10,†,14,,0,,7,,11,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/11/2017,2017,5,11,†,15,,-5,,5,,13,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/12/2017,2017,5,12,†,15,,-6,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/13/2017,2017,5,13,†,15,,5,,10,,8,,0,,9,,0,,9,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/14/2017,2017,5,14,†,14,,4,,9,,9,,0,,1.6,,0,,1.6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/15/2017,2017,5,15,†,22,,-2,,10,,8,,0,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/16/2017,2017,5,16,†,21,,5,,13,,5,,0,,9,,0,T,9,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/17/2017,2017,5,17,†,11,,0,,5.5,,12.5,,0,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/18/2017,2017,5,18,†,21,,-6,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/19/2017,2017,5,19,†,21,,-4,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/20/2017,2017,5,20,†,23,,9,,16,,2,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/21/2017,2017,5,21,†,20,,2,,11,,7,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/22/2017,2017,5,22,†,21,,8,,14.5,,3.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/23/2017,2017,5,23,†,25,,-2,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/24/2017,2017,5,24,†,24,,16,,20,,0,,2,,10,,0,,10,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/25/2017,2017,5,25,†,17,,10,,13.5,,4.5,,0,,13,,0,,13,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/26/2017,2017,5,26,†,17,,5,,11,,7,,0,,1,,0,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/27/2017,2017,5,27,†,19,,13,,16,,2,,0,,4,,0,,4,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/28/2017,2017,5,28,†,11,,7,,9,,9,,0,,4.2,,0,,4.2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/29/2017,2017,5,29,†,13,,6,,9.5,,8.5,,0,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/30/2017,2017,5,30,†,22,,6,,14,,4,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/31/2017,2017,5,31,†,26,,3,,14.5,,3.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/1/2017,2017,6,1,†,30,,5,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/2/2017,2017,6,2,†,33,,13,,23,,0,,5,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/3/2017,2017,6,3,†,25,,14,,19.5,,0,,1.5,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/4/2017,2017,6,4,†,26,,15,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/5/2017,2017,6,5,†,29,,8,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/6/2017,2017,6,6,†,20,,15,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/7/2017,2017,6,7,†,33,,5,,19,,0,,1,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/8/2017,2017,6,8,†,28,,6,,17,,1,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/9/2017,2017,6,9,†,24,,10,,17,,1,,0,,3,,0,,3,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/10/2017,2017,6,10,†,15,,9,,12,,6,,0,,20,,0,,20,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/11/2017,2017,6,11,†,20,,8,,14,,4,,0,,1,,0,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/12/2017,2017,6,12,†,22,,1,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/13/2017,2017,6,13,†,22,,8,,15,,3,,0,,8,,0,,8,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/14/2017,2017,6,14,†,21,,12,,16.5,,1.5,,0,,40,,0,,40,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/15/2017,2017,6,15,†,14,,10,,12,,6,,0,,4,,0,,4,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/16/2017,2017,6,16,†,14,,8,,11,,7,,0,,0.5,,0,,0.5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/17/2017,2017,6,17,†,14,,9,,11.5,,6.5,,0,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/18/2017,2017,6,18,†,17,,10,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/19/2017,2017,6,19,†,20,,7,,13.5,,4.5,,0,,6,,0,,6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/20/2017,2017,6,20,†,24,,3,,13.5,,4.5,,0,,8,,0,,8,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/21/2017,2017,6,21,†,24,,10,,17,,1,,0,,6,,0,,6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/22/2017,2017,6,22,†,20,,10,,15,,3,,0,,8,,0,,8,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/23/2017,2017,6,23,†,15,,8,,11.5,,6.5,,0,,9,,0,,9,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/24/2017,2017,6,24,†,15,,7,,11,,7,,0,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/25/2017,2017,6,25,†,21,,1,,11,,7,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/26/2017,2017,6,26,†,25,,5,,15,,3,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/27/2017,2017,6,27,†,27,,10,,18.5,,0,,0.5,,6,,0,,6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/28/2017,2017,6,28,†,25,,14,,19.5,,0,,1.5,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/29/2017,2017,6,29,†,20,,8,,14,,4,,0,,5,,0,,5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/30/2017,2017,6,30,†,20,,11,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/1/2017,2017,7,1,†,20,,6,,13,,5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/2/2017,2017,7,2,†,20,,8,,14,,4,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/3/2017,2017,7,3,†,27,,10,,18.5,,0,,0.5,,3,,0,,3,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/4/2017,2017,7,4,†,28,,16,,22,,0,,4,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/5/2017,2017,7,5,†,31,,10,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/6/2017,2017,7,6,†,26,,12,,19,,0,,1,,16,,0,,16,,0,,,,,
