Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-100.65,52.03,COWAN,5040FJ3,1/15/2018,2018,1,15,†,-16,,-30,,-23,,41,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/16/2018,2018,1,16,†,0,,-20,,-10,,28,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/17/2018,2018,1,17,†,4,,-18,,-7,,25,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/18/2018,2018,1,18,†,-5,,-18,,-11.5,,29.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/19/2018,2018,1,19,†,-5,,-12,,-8.5,,26.5,,0,,0,,2,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/20/2018,2018,1,20,†,-6,,-10,,-8,,26,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/21/2018,2018,1,21,†,-9,,-13,,-11,,29,,0,,0,,1,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/22/2018,2018,1,22,†,-8,,-12,,-10,,28,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/23/2018,2018,1,23,†,-6,,-9,,-7.5,,25.5,,0,,0,,2,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/24/2018,2018,1,24,†,-11.5,,-20,,-15.8,,33.8,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/25/2018,2018,1,25,†,-8,,-20,,-14,,32,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/26/2018,2018,1,26,†,-8,,-11,,-9.5,,27.5,,0,,0,,11,,11,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/27/2018,2018,1,27,†,-17,,-23,,-20,,38,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/28/2018,2018,1,28,†,-17,,-31,,-24,,42,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/29/2018,2018,1,29,†,-17,,-35,,-26,,44,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/30/2018,2018,1,30,†,-16,,-24,,-20,,38,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/31/2018,2018,1,31,†,-18,,-26,,-22,,40,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/1/2018,2018,2,1,†,-18,,-27,,-22.5,,40.5,,0,,0,,1,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/2/2018,2018,2,2,†,-17,,-23,,-20,,38,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/3/2018,2018,2,3,†,-18,,-31,,-24.5,,42.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/4/2018,2018,2,4,†,-16,,-29,,-22.5,,40.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/5/2018,2018,2,5,†,-16,,-21,,-18.5,,36.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/6/2018,2018,2,6,†,-12.5,,-23,,-17.8,,35.8,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/7/2018,2018,2,7,†,-14,,-22,,-18,,36,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/8/2018,2018,2,8,†,-15,,-30,,-22.5,,40.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/9/2018,2018,2,9,†,-11,,-19,,-15,,33,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/10/2018,2018,2,10,†,-11,,-18,,-14.5,,32.5,,0,,0,,1,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/11/2018,2018,2,11,†,-21,,-25,,-23,,41,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/12/2018,2018,2,12,†,-10,,-28,,-19,,37,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/13/2018,2018,2,13,†,-1,,-21,,-11,,29,,0,,0,,2.6,,2.6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/14/2018,2018,2,14,†,-2.5,,-9,,-5.8,,23.8,,0,,0,T,2.6,,2.6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/15/2018,2018,2,15,†,-14,,-31,,-22.5,,40.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/16/2018,2018,2,16,†,-6,,-19,,-12.5,,30.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/17/2018,2018,2,17,†,-9,,-17,,-13,,31,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/18/2018,2018,2,18,†,-11,,-27,,-19,,37,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/19/2018,2018,2,19,†,-10,,-36,,-23,,41,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/20/2018,2018,2,20,†,-7,,-26,,-16.5,,34.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/21/2018,2018,2,21,†,-13.5,,-24,,-18.8,,36.8,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/22/2018,2018,2,22,†,-3.5,,-30.5,,-17,,35,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/23/2018,2018,2,23,†,-1,,-22,,-11.5,,29.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/24/2018,2018,2,24,†,2,,-14,,-6,,24,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/25/2018,2018,2,25,†,-1,,-10,,-5.5,,23.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/26/2018,2018,2,26,†,1.5,,-22,,-10.3,,28.3,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/27/2018,2018,2,27,†,5,,-14,,-4.5,,22.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/28/2018,2018,2,28,†,4,,-12,,-4,,22,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/1/2018,2018,3,1,†,1,,-10,,-4.5,,22.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/2/2018,2018,3,2,†,-4,,-20,,-12,,30,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/3/2018,2018,3,3,†,-4,,-14,,-9,,27,,0,,0,,2.4,,2.4,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/4/2018,2018,3,4,†,-4,,-11,,-7.5,,25.5,,0,,0,,25.6,,25.6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/5/2018,2018,3,5,†,-1,,-11,,-6,,24,,0,,0,,8,,8,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/6/2018,2018,3,6,†,2,,-14,,-6,,24,,0,,0,,3,,3,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/7/2018,2018,3,7,†,-1,,-7,,-4,,22,,0,,0,,2,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/8/2018,2018,3,8,†,-4,,-10,,-7,,25,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/9/2018,2018,3,9,†,-3,,-17,,-10,,28,,0,,0,,1,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/10/2018,2018,3,10,†,-2,,-9,,-5.5,,23.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/11/2018,2018,3,11,†,9,,-18,,-4.5,,22.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/12/2018,2018,3,12,†,6,,-15,,-4.5,,22.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/13/2018,2018,3,13,†,8,,-16,,-4,,22,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/14/2018,2018,3,14,†,2.5,,-8,,-2.8,,20.8,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/15/2018,2018,3,15,†,1,,-18,,-8.5,,26.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/16/2018,2018,3,16,†,6,,-16,,-5,,23,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/17/2018,2018,3,17,†,5.5,,-10,,-2.3,,20.3,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/18/2018,2018,3,18,†,-5,,-7,,-6,,24,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/19/2018,2018,3,19,†,-5,,-16,,-10.5,,28.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/20/2018,2018,3,20,†,3.5,,-12,,-4.3,,22.3,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/21/2018,2018,3,21,†,6.5,,-8,,-0.8,,18.8,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/22/2018,2018,3,22,†,6,,-9,,-1.5,,19.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/23/2018,2018,3,23,†,2,,-7,,-2.5,,20.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/24/2018,2018,3,24,†,2,,-6,,-2,,20,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/25/2018,2018,3,25,†,8,,-1,,3.5,,14.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/26/2018,2018,3,26,†,4,,-6,,-1,,19,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/27/2018,2018,3,27,†,0,,-6,,-3,,21,,0,,0,,8,,8,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/28/2018,2018,3,28,†,-3,,-14,,-8.5,,26.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/29/2018,2018,3,29,†,-6,,-22,,-14,,32,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/30/2018,2018,3,30,†,-9,,-28,,-18.5,,36.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/31/2018,2018,3,31,†,-6,,-20,,-13,,31,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/1/2018,2018,4,1,†,-4,,-12,,-8,,26,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/2/2018,2018,4,2,†,-7,,-29,,-18,,36,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/3/2018,2018,4,3,†,-3,,-24,,-13.5,,31.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/4/2018,2018,4,4,†,-1,,-20,,-10.5,,28.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/5/2018,2018,4,5,†,-9,,-22,,-15.5,,33.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/6/2018,2018,4,6,†,-3,,-21,,-12,,30,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/7/2018,2018,4,7,†,-2,,-25,,-13.5,,31.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/8/2018,2018,4,8,†,1,,-25,,-12,,30,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/9/2018,2018,4,9,†,4,,-16,,-6,,24,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/10/2018,2018,4,10,†,6,,-5,,0.5,,17.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/11/2018,2018,4,11,†,6,,-14,,-4,,22,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/12/2018,2018,4,12,†,1,,-10,,-4.5,,22.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/13/2018,2018,4,13,†,1,,-19,,-9,,27,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/14/2018,2018,4,14,†,3,,-14,,-5.5,,23.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/15/2018,2018,4,15,†,6,,-8,,-1,,19,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/16/2018,2018,4,16,†,7,,-10,,-1.5,,19.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/17/2018,2018,4,17,†,7,,-7,,0,,18,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/18/2018,2018,4,18,†,10,,-4,,3,,15,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/19/2018,2018,4,19,†,15,,-6,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/20/2018,2018,4,20,†,14,,-6,,4,,14,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/21/2018,2018,4,21,†,16,,-6,,5,,13,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/22/2018,2018,4,22,†,15,,7,,11,,7,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/23/2018,2018,4,23,†,11,,4,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/24/2018,2018,4,24,†,18,,-7,,5.5,,12.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/25/2018,2018,4,25,†,16,,8,,12,,6,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/26/2018,2018,4,26,†,20,,-6,,7,,11,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/27/2018,2018,4,27,†,13,,1,,7,,11,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/28/2018,2018,4,28,†,20,,-2,,9,,9,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/29/2018,2018,4,29,†,29,,7,,18,,0,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/30/2018,2018,4,30,†,8,,0,,4,,14,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/1/2018,2018,5,1,†,14,,-9,,2.5,,15.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/2/2018,2018,5,2,†,16,,-6,,5,,13,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/3/2018,2018,5,3,†,22,,-3,,9.5,,8.5,,0,,0.5,,0,,0.5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/4/2018,2018,5,4,†,21,,-2,,9.5,,8.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/5/2018,2018,5,5,†,17,,-2,,7.5,,10.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/6/2018,2018,5,6,†,26,,-2,,12,,6,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/7/2018,2018,5,7,†,28,,14,,21,,0,,3,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/8/2018,2018,5,8,†,19,,-5,,7,,11,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/9/2018,2018,5,9,†,13,,7,,10,,8,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/10/2018,2018,5,10,†,13,,-9,,2,,16,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/11/2018,2018,5,11,†,18,,1,,9.5,,8.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/12/2018,2018,5,12,†,23,,1,,12,,6,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/13/2018,2018,5,13,†,27,,15,,21,,0,,3,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/14/2018,2018,5,14,†,22,,-1,,10.5,,7.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/15/2018,2018,5,15,†,31,,5,,18,,0,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/16/2018,2018,5,16,†,13,,0,,6.5,,11.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/17/2018,2018,5,17,†,14,,3,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/18/2018,2018,5,18,†,20,,5,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/19/2018,2018,5,19,†,23.5,,-3,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/20/2018,2018,5,20,†,28,,6,,17,,1,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/21/2018,2018,5,21,†,29,,5,,17,,1,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/22/2018,2018,5,22,†,29,,7,,18,,0,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/23/2018,2018,5,23,†,33,,4,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/24/2018,2018,5,24,†,27,,15,,21,,0,,3,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/25/2018,2018,5,25,†,26,,13,,19.5,,0,,1.5,,4,,0,,4,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/26/2018,2018,5,26,†,25,,10,,17.5,,0.5,,0,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/27/2018,2018,5,27,†,28,,13,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/28/2018,2018,5,28,†,27,,3,,15,,3,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/29/2018,2018,5,29,†,24,,15,,19.5,,0,,1.5,,3.1,,0,,3.1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/30/2018,2018,5,30,†,25,,13,,19,,0,,1,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/31/2018,2018,5,31,†,14,,9,,11.5,,6.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/1/2018,2018,6,1,†,11,,8,,9.5,,8.5,,0,,30,,0,,30,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/2/2018,2018,6,2,†,11,,8,,9.5,,8.5,,0,,11.5,,0,,11.5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/3/2018,2018,6,3,†,19,,5,,12,,6,,0,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/4/2018,2018,6,4,†,18,,-1,,8.5,,9.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/5/2018,2018,6,5,†,25,,8,,16.5,,1.5,,0,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/6/2018,2018,6,6,†,25,,6,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/7/2018,2018,6,7,†,25,,12,,18.5,,0,,0.5,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/8/2018,2018,6,8,†,17,,10,,13.5,,4.5,,0,,21.5,,0,,21.5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/9/2018,2018,6,9,†,25,,15,,20,,0,,2,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/10/2018,2018,6,10,†,31,,15,,23,,0,,5,,9.5,,0,,9.5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/11/2018,2018,6,11,†,26,,15,,20.5,,0,,2.5,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/12/2018,2018,6,12,†,25,,3,,14,,4,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/13/2018,2018,6,13,†,26,,5,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/14/2018,2018,6,14,†,26,,10,,18,,0,,0,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/15/2018,2018,6,15,†,25,,10,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/16/2018,2018,6,16,†,28,,6,,17,,1,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/17/2018,2018,6,17,†,26,,6,,16,,2,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/18/2018,2018,6,18,†,30,,6,,18,,0,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/19/2018,2018,6,19,†,32,,8,,20,,0,,2,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/20/2018,2018,6,20,†,33,,14,,23.5,,0,,5.5,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/21/2018,2018,6,21,†,32,,18,,25,,0,,7,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/22/2018,2018,6,22,†,31,,15,,23,,0,,5,,25,,0,,25,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/23/2018,2018,6,23,†,20,,13,,16.5,,1.5,,0,,20.5,,0,,20.5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/24/2018,2018,6,24,†,25,,13,,19,,0,,1,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/25/2018,2018,6,25,†,26,,15,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/26/2018,2018,6,26,†,30,,15,,22.5,,0,,4.5,,4,,0,,4,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/27/2018,2018,6,27,†,26,,9,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/28/2018,2018,6,28,†,28,,7,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/29/2018,2018,6,29,†,22,,15,,18.5,,0,,0.5,,22,,0,,22,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/30/2018,2018,6,30,†,23,,13,,18,,0,,0,,4.1,,0,,4.1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/1/2018,2018,7,1,†,25,,7,,16,,2,,0,,31,,0,,31,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/2/2018,2018,7,2,†,21,,12,,16.5,,1.5,,0,,1,,0,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/3/2018,2018,7,3,†,20,,11,,15.5,,2.5,,0,,34,,0,,34,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/4/2018,2018,7,4,†,20,,12,,16,,2,,0,,2.5,,0,,2.5,,0,,,,,
