Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-99.29,49.28,BALDUR,5010140,7/18/2017,2017,7,18,†,25,,8.5,,16.8,,1.2,,0,,2.4,,0,,2.4,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/19/2017,2017,7,19,†,25,,10.5,,17.8,,0.2,,0,,1.6,,0,,1.6,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/20/2017,2017,7,20,†,27,,9.5,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/21/2017,2017,7,21,†,27,,11.5,,19.3,,0,,1.3,,20.8,,0,,20.8,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/22/2017,2017,7,22,†,28,,12,,20,,0,,2,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/23/2017,2017,7,23,†,25.5,,10.5,,18,,0,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/24/2017,2017,7,24,†,29,,13.5,,21.3,,0,,3.3,,7.4,,0,,7.4,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/25/2017,2017,7,25,†,,M,15,,,M,,M,,M,,,,,,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/26/2017,2017,7,26,†,27,,,M,,M,,M,,M,0,,0,,0,,,,,,,
-99.29,49.28,BALDUR,5010140,7/27/2017,2017,7,27,†,29.5,,12.5,,21,,0,,3,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/28/2017,2017,7,28,†,29.5,,14,,21.8,,0,,3.8,,25.4,,0,,25.4,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/29/2017,2017,7,29,†,31,,14.5,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/30/2017,2017,7,30,†,31,,17,,24,,0,,6,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,7/31/2017,2017,7,31,†,,M,17,,,M,,M,,M,,,,,,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/1/2017,2017,8,1,,,,,,,,,,,,,,,,,,,,,,,
-99.29,49.28,BALDUR,5010140,8/2/2017,2017,8,2,†,14.5,,,M,,M,,M,,M,15,,0,,15,,,,,,,
-99.29,49.28,BALDUR,5010140,8/3/2017,2017,8,3,†,23,,8,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/4/2017,2017,8,4,†,25.5,,9,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/5/2017,2017,8,5,†,,M,8.5,,,M,,M,,M,,,,,,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/6/2017,2017,8,6,†,24.5,,,M,,M,,M,,M,0,,0,,0,,,,,,,
-99.29,49.28,BALDUR,5010140,8/7/2017,2017,8,7,†,26.5,,8.5,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/8/2017,2017,8,8,†,26,,9,,17.5,,0.5,,0,,0.6,,0,,0.6,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/9/2017,2017,8,9,†,20,,12.5,,16.3,,1.7,,0,,8.4,,0,,8.4,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/10/2017,2017,8,10,†,24.5,,8.5,,16.5,,1.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/11/2017,2017,8,11,†,25.5,,8,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/12/2017,2017,8,12,†,26,,10.5,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/13/2017,2017,8,13,†,26.5,,7,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/14/2017,2017,8,14,†,27.5,,8,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/15/2017,2017,8,15,†,25,,10,,17.5,,0.5,,0,,4.2,,0,,4.2,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/16/2017,2017,8,16,†,23.5,,8,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/17/2017,2017,8,17,†,26.5,,7,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/18/2017,2017,8,18,†,26.5,,7.5,,17,,1,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/19/2017,2017,8,19,†,30,,11.5,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/20/2017,2017,8,20,†,24,,9.5,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/21/2017,2017,8,21,†,22,,9,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/22/2017,2017,8,22,†,24.5,,7,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/23/2017,2017,8,23,†,22.5,,7.5,,15,,3,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/24/2017,2017,8,24,†,23,,6,,14.5,,3.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/25/2017,2017,8,25,†,24.5,,7.5,,16,,2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/26/2017,2017,8,26,†,24,,12,,18,,0,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/27/2017,2017,8,27,†,28.5,,8,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/28/2017,2017,8,28,†,31,,8,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/29/2017,2017,8,29,†,31,,12,,21.5,,0,,3.5,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/30/2017,2017,8,30,†,24.5,,7,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,8/31/2017,2017,8,31,†,28,,7,,17.5,,0.5,,0,,0,T,0,,0,T,0,,,,,
-99.29,49.28,BALDUR,5010140,9/1/2017,2017,9,1,†,26.5,,12,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/2/2017,2017,9,2,†,26.5,,10.5,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/3/2017,2017,9,3,†,28,,9.5,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/4/2017,2017,9,4,†,21,,9,,15,,3,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/5/2017,2017,9,5,†,19.5,,7.5,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/6/2017,2017,9,6,†,22.5,,4,,13.3,,4.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/7/2017,2017,9,7,†,24,,6.5,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/8/2017,2017,9,8,†,22,,5.5,,13.8,,4.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/9/2017,2017,9,9,†,27.5,,5,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/10/2017,2017,9,10,†,29.5,,8.5,,19,,0,,1,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/11/2017,2017,9,11,†,31,,7,,19,,0,,1,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/12/2017,2017,9,12,†,33,,9,,21,,0,,3,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/13/2017,2017,9,13,†,27,,8,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/14/2017,2017,9,14,†,21,,8,,14.5,,3.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/15/2017,2017,9,15,†,12,,8.5,,10.3,,7.7,,0,,17.4,,0,,17.4,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/16/2017,2017,9,16,†,9,,6,,7.5,,10.5,,0,,11.2,,0,,11.2,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/17/2017,2017,9,17,†,15.5,,4.5,,10,,8,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/18/2017,2017,9,18,†,20.5,,5,,12.8,,5.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/19/2017,2017,9,19,†,18,,5,,11.5,,6.5,,0,,108.4,,0,,108.4,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/20/2017,2017,9,20,†,19.5,,7,,13.3,,4.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/21/2017,2017,9,21,†,17.5,,7,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/22/2017,2017,9,22,†,13,,4.5,,8.8,,9.2,,0,,9.2,,0,,9.2,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/23/2017,2017,9,23,†,13,,5,,9,,9,,0,,7,,0,,7,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/24/2017,2017,9,24,†,9.5,,7,,8.3,,9.7,,0,,3.2,,0,,3.2,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/25/2017,2017,9,25,†,13.5,,2.5,,8,,10,,0,,0.8,,0,,0.8,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/26/2017,2017,9,26,†,12,,2.5,,7.3,,10.7,,0,,1,,0,,1,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/27/2017,2017,9,27,†,21,,3,,12,,6,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/28/2017,2017,9,28,†,19,,5,,12,,6,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/29/2017,2017,9,29,†,16.5,,-1,,7.8,,10.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,9/30/2017,2017,9,30,†,21,,-0.5,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/1/2017,2017,10,1,†,17.5,,7,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/2/2017,2017,10,2,†,14.5,,10,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/3/2017,2017,10,3,†,12.5,,2,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/4/2017,2017,10,4,†,11.5,,3,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/5/2017,2017,10,5,†,14.5,,-2,,6.3,,11.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/6/2017,2017,10,6,†,18,,-1.5,,8.3,,9.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/7/2017,2017,10,7,†,18.5,,1,,9.8,,8.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/8/2017,2017,10,8,†,16,,4,,10,,8,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/9/2017,2017,10,9,†,8,,-2,,3,,15,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/10/2017,2017,10,10,†,18,,-2,,8,,10,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/11/2017,2017,10,11,†,15.5,,-2,,6.8,,11.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/12/2017,2017,10,12,†,16,,2.5,,9.3,,8.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/13/2017,2017,10,13,†,10.5,,-3,,3.8,,14.2,,0,,2.6,,0,,2.6,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/14/2017,2017,10,14,†,6.5,,-2.5,,2,,16,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/15/2017,2017,10,15,†,12.5,,-3.5,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/16/2017,2017,10,16,†,18,,-1.5,,8.3,,9.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/17/2017,2017,10,17,†,22,,1,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/18/2017,2017,10,18,†,14,,3,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/19/2017,2017,10,19,†,21,,-0.5,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/20/2017,2017,10,20,†,21,,1,,11,,7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/21/2017,2017,10,21,†,13.5,,5,,9.3,,8.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/22/2017,2017,10,22,†,13,,1.5,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/23/2017,2017,10,23,†,9,,1,,5,,13,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/24/2017,2017,10,24,†,11,,4.5,,7.8,,10.2,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/25/2017,2017,10,25,†,11.5,,-4.5,,3.5,,14.5,,0,,0,,3,,3,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/26/2017,2017,10,26,†,-0.5,,-2.5,,-1.5,,19.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/27/2017,2017,10,27,†,2.5,,-7,,-2.3,,20.3,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/28/2017,2017,10,28,†,5,,-8.5,,-1.8,,19.8,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/29/2017,2017,10,29,†,6.5,,-8.5,,-1,,19,,0,,0,,4,,4,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/30/2017,2017,10,30,†,-1,,-5,,-3,,21,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,10/31/2017,2017,10,31,†,-1,,-14,,-7.5,,25.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/1/2017,2017,11,1,†,-0.5,,-11,,-5.8,,23.8,,0,,0,,5,,5,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/2/2017,2017,11,2,†,-1,,-6,,-3.5,,21.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/3/2017,2017,11,3,†,-0.5,,-15,,-7.8,,25.8,,0,,0,,2,,2,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/4/2017,2017,11,4,†,-4,,-9,,-6.5,,24.5,,0,,0,,4,,4,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/5/2017,2017,11,5,†,-6.5,,-12,,-9.3,,27.3,,0,,0,,0,T,0,T,0,,,,,
-99.29,49.28,BALDUR,5010140,11/6/2017,2017,11,6,†,-7,,-16,,-11.5,,29.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/7/2017,2017,11,7,†,-5,,-19,,-12,,30,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/8/2017,2017,11,8,†,-8.5,,-14,,-11.3,,29.3,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/9/2017,2017,11,9,†,-9.5,,-21,,-15.3,,33.3,,0,,0,,0,T,0,T,0,,,,,
-99.29,49.28,BALDUR,5010140,11/10/2017,2017,11,10,†,-10.5,,-20,,-15.3,,33.3,,0,,0,,0,T,0,T,0,,,,,
-99.29,49.28,BALDUR,5010140,11/11/2017,2017,11,11,†,-4,,-13,,-8.5,,26.5,,0,,0,,4,,4,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/12/2017,2017,11,12,†,-2.5,,-11.5,,-7,,25,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/13/2017,2017,11,13,†,1.5,,-12.5,,-5.5,,23.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/14/2017,2017,11,14,†,6,,-9.5,,-1.8,,19.8,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/15/2017,2017,11,15,†,-0.5,,-11.5,,-6,,24,,0,,0,,0,T,0,T,0,,,,,
-99.29,49.28,BALDUR,5010140,11/16/2017,2017,11,16,†,0,,-11,,-5.5,,23.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/17/2017,2017,11,17,†,-4.5,,-13,,-8.8,,26.8,,0,,0,,0,T,0,T,0,,,,,
-99.29,49.28,BALDUR,5010140,11/18/2017,2017,11,18,†,-7.5,,-14.5,,-11,,29,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/19/2017,2017,11,19,†,1,,-15.5,,-7.3,,25.3,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/20/2017,2017,11,20,†,4.5,,-9.5,,-2.5,,20.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/21/2017,2017,11,21,†,-7.5,,-14.5,,-11,,29,,0,,0,,0,T,0,T,0,,,,,
-99.29,49.28,BALDUR,5010140,11/22/2017,2017,11,22,†,-3.5,,-17,,-10.3,,28.3,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/23/2017,2017,11,23,†,11,,-11,,0,,18,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/24/2017,2017,11,24,†,6,,-5,,0.5,,17.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/25/2017,2017,11,25,†,3,,-11,,-4,,22,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/26/2017,2017,11,26,†,1,,-7,,-3,,21,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/27/2017,2017,11,27,†,8.5,,-6.5,,1,,17,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/28/2017,2017,11,28,†,3,,-2.5,,0.3,,17.7,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/29/2017,2017,11,29,†,3.5,,-8,,-2.3,,20.3,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,11/30/2017,2017,11,30,†,4,,-5,,-0.5,,18.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/1/2017,2017,12,1,†,2,,-5.5,,-1.8,,19.8,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/2/2017,2017,12,2,†,5,,-8.5,,-1.8,,19.8,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/3/2017,2017,12,3,†,,M,-8,,,M,,M,,M,,,,,,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/4/2017,2017,12,4,,,,,,,,,,,,,,,,,,,,,,,
-99.29,49.28,BALDUR,5010140,12/5/2017,2017,12,5,,,,,,,,,,,,,,,,,,,,,,,
-99.29,49.28,BALDUR,5010140,12/6/2017,2017,12,6,,,,,,,,,,,,,,,,,,,,,,,
-99.29,49.28,BALDUR,5010140,12/7/2017,2017,12,7,,,,,,,,,,,,,,,,,,,,,,,
-99.29,49.28,BALDUR,5010140,12/8/2017,2017,12,8,,,,,,,,,,,,,,,,,,,,,,,
-99.29,49.28,BALDUR,5010140,12/9/2017,2017,12,9,,,,,,,,,,,,,,,,,,,,,,,
-99.29,49.28,BALDUR,5010140,12/10/2017,2017,12,10,†,2.5,,,M,,M,,M,,M,0,,0,T,0,T,,,,,,
-99.29,49.28,BALDUR,5010140,12/11/2017,2017,12,11,†,-1.5,,-9,,-5.3,,23.3,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/12/2017,2017,12,12,†,5.5,,-12.5,,-3.5,,21.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/13/2017,2017,12,13,†,-0.5,,-2.5,,-1.5,,19.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/14/2017,2017,12,14,†,-2.5,,-9.5,,-6,,24,,0,,0,,1,,1,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/15/2017,2017,12,15,†,-2,,-8,,-5,,23,,0,,0,,4,,4,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/16/2017,2017,12,16,†,0.5,,-9,,-4.3,,22.3,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/17/2017,2017,12,17,†,2,,-9.5,,-3.8,,21.8,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/18/2017,2017,12,18,†,1.5,,-6.5,,-2.5,,20.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/19/2017,2017,12,19,†,-6,,-12,,-9,,27,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/20/2017,2017,12,20,†,-14,,-21.5,,-17.8,,35.8,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/21/2017,2017,12,21,†,-7.5,,-24.5,,-16,,34,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/22/2017,2017,12,22,†,-7.5,,-23.5,,-15.5,,33.5,,0,,0,,0,T,0,T,0,,,,,
-99.29,49.28,BALDUR,5010140,12/23/2017,2017,12,23,†,-7.5,,-18.5,,-13,,31,,0,,0,,1,,1,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/24/2017,2017,12,24,†,-18,,-27,,-22.5,,40.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/25/2017,2017,12,25,†,-24,,-29,,-26.5,,44.5,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/26/2017,2017,12,26,†,-24.5,,-29.5,,-27,,45,,0,,0,,0,,0,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/27/2017,2017,12,27,†,,M,-32,,,M,,M,,M,,,,,,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/28/2017,2017,12,28,†,-20.5,,,M,,M,,M,,M,0,,0,,0,,,,,,,
-99.29,49.28,BALDUR,5010140,12/29/2017,2017,12,29,†,,M,-29.5,,,M,,M,,M,,,,,,,0,,,,,
-99.29,49.28,BALDUR,5010140,12/30/2017,2017,12,30,†,-28,,,M,,M,,M,,M,0,,0,,0,,,,,,,
-99.29,49.28,BALDUR,5010140,12/31/2017,2017,12,31,†,-24,,-33,,-28.5,,46.5,,0,,0,,0,,0,,0,,,,,
