Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-100.65,52.03,COWAN,5040FJ3,1/26/2019,2019,1,26,†,-20,,-29,,-24.5,,42.5,,0,,0,,2,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/27/2019,2019,1,27,†,-17,,-27,,-22,,40,,0,,0,,4,,4,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/28/2019,2019,1,28,†,-17,,-22,,-19.5,,37.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/29/2019,2019,1,29,†,-26,,-34,,-30,,48,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/30/2019,2019,1,30,†,-23,,-42,,-32.5,,50.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,1/31/2019,2019,1,31,†,-17,,-35,,-26,,44,,0,,0,,2,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/1/2019,2019,2,1,†,-16,,-21,,-18.5,,36.5,,0,,0,,8,,8,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/2/2019,2019,2,2,†,-23,,-25,,-24,,42,,0,,0,,6,,6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/3/2019,2019,2,3,†,-21,,-29,,-25,,43,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/4/2019,2019,2,4,†,-23,,-28,,-25.5,,43.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/5/2019,2019,2,5,†,-20,,-27,,-23.5,,41.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/6/2019,2019,2,6,†,-20,,-31,,-25.5,,43.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/7/2019,2019,2,7,†,-21,,-35,,-28,,46,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/8/2019,2019,2,8,†,-19,,-30,,-24.5,,42.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/9/2019,2019,2,9,†,-14,,-38,,-26,,44,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/10/2019,2019,2,10,†,-13,,-36,,-24.5,,42.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/11/2019,2019,2,11,†,-13,,-28,,-20.5,,38.5,,0,,0,,5,,5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/12/2019,2019,2,12,†,-11,,-18,,-14.5,,32.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/13/2019,2019,2,13,†,-13,,-22,,-17.5,,35.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/14/2019,2019,2,14,†,-13,,-26,,-19.5,,37.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/15/2019,2019,2,15,†,-9,,-30,,-19.5,,37.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/16/2019,2019,2,16,†,-9,,-30,,-19.5,,37.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/17/2019,2019,2,17,†,-15,,-24,,-19.5,,37.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/18/2019,2019,2,18,†,-14,,-30,,-22,,40,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/19/2019,2019,2,19,†,-8,,-30,,-19,,37,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/20/2019,2019,2,20,†,-9,,-25,,-17,,35,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/21/2019,2019,2,21,†,-9,,-20,,-14.5,,32.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/22/2019,2019,2,22,†,-5,,-25,,-15,,33,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/23/2019,2019,2,23,†,-9,,-27,,-18,,36,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/24/2019,2019,2,24,†,-17,,-25,,-21,,39,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/25/2019,2019,2,25,†,-14,,-31,,-22.5,,40.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/26/2019,2019,2,26,†,-10,,-30,,-20,,38,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/27/2019,2019,2,27,†,-3,,-18,,-10.5,,28.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,2/28/2019,2019,2,28,†,-9,,-18,,-13.5,,31.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/1/2019,2019,3,1,†,-14,,-30,,-22,,40,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/2/2019,2019,3,2,†,-17,,-25,,-21,,39,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/3/2019,2019,3,3,†,-13,,-26,,-19.5,,37.5,,0,,0,,1,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/4/2019,2019,3,4,†,-9,,-17,,-13,,31,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/5/2019,2019,3,5,†,-6,,-18,,-12,,30,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/6/2019,2019,3,6,†,-9,,-17,,-13,,31,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/7/2019,2019,3,7,†,-3,,-25,,-14,,32,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/8/2019,2019,3,8,†,2,,-22,,-10,,28,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/9/2019,2019,3,9,†,-1,,-17,,-9,,27,,0,,0,,1.6,,1.6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/10/2019,2019,3,10,†,0,,-13,,-6.5,,24.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/11/2019,2019,3,11,†,5,,-17,,-6,,24,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/12/2019,2019,3,12,†,7,,-17,,-5,,23,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/13/2019,2019,3,13,†,7,,-13,,-3,,21,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/14/2019,2019,3,14,†,4,,-7,,-1.5,,19.5,,0,,0,,2,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/15/2019,2019,3,15,†,-2,,-12,,-7,,25,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/16/2019,2019,3,16,†,5,,-17,,-6,,24,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/17/2019,2019,3,17,†,5,,-7,,-1,,19,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/18/2019,2019,3,18,†,8,,-7,,0.5,,17.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/19/2019,2019,3,19,†,12,,-4,,4,,14,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/20/2019,2019,3,20,†,15,,-7,,4,,14,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/21/2019,2019,3,21,†,13,,-1,,6,,12,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/22/2019,2019,3,22,†,13,,-7,,3,,15,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/23/2019,2019,3,23,†,15,,-4,,5.5,,12.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/24/2019,2019,3,24,†,-1,,-16,,-8.5,,26.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/25/2019,2019,3,25,†,5,,-17,,-6,,24,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/26/2019,2019,3,26,†,7,,-13,,-3,,21,,0,,0,,4,,4,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/27/2019,2019,3,27,†,5,,0,,2.5,,15.5,,0,,0,T,1,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/28/2019,2019,3,28,†,2,,-6,,-2,,20,,0,,0,,1,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/29/2019,2019,3,29,†,4,,-6,,-1,,19,,0,,0,,1,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/30/2019,2019,3,30,†,4,,-11,,-3.5,,21.5,,0,,0,,0.6,,0.6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,3/31/2019,2019,3,31,†,4,,-6,,-1,,19,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/1/2019,2019,4,1,†,8.5,,-7,,0.8,,17.2,,0,,0,,5,,5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/2/2019,2019,4,2,†,1,,-6,,-2.5,,20.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/3/2019,2019,4,3,†,2,,-12,,-5,,23,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/4/2019,2019,4,4,†,7,,-6,,0.5,,17.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/5/2019,2019,4,5,†,5,,-6,,-0.5,,18.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/6/2019,2019,4,6,†,0,,-8,,-4,,22,,0,,0,,18,,18,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/7/2019,2019,4,7,†,4,,-4,,0,,18,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/8/2019,2019,4,8,†,3,,-6,,-1.5,,19.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/9/2019,2019,4,9,†,2,,-12,,-5,,23,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/10/2019,2019,4,10,†,2,,-16,,-7,,25,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/11/2019,2019,4,11,†,7,,-16,,-4.5,,22.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/12/2019,2019,4,12,†,8,,-9,,-0.5,,18.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/13/2019,2019,4,13,†,14,,-6,,4,,14,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/14/2019,2019,4,14,†,12.5,,-2,,5.3,,12.7,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/15/2019,2019,4,15,†,15,,-1,,7,,11,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/16/2019,2019,4,16,†,13,,1,,7,,11,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/17/2019,2019,4,17,†,15,,-5,,5,,13,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/18/2019,2019,4,18,†,17,,-3,,7,,11,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/19/2019,2019,4,19,†,25,,0,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/20/2019,2019,4,20,†,19,,3,,11,,7,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/21/2019,2019,4,21,†,17,,1,,9,,9,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/22/2019,2019,4,22,†,18,,-1,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/23/2019,2019,4,23,†,23,,5,,14,,4,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/24/2019,2019,4,24,†,19,,-1,,9,,9,,0,,8,,0,,8,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/25/2019,2019,4,25,†,10,,-2,,4,,14,,0,,1,,0,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/26/2019,2019,4,26,†,10,,-1,,4.5,,13.5,,0,,2,,0,T,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/27/2019,2019,4,27,†,10,,-3,,3.5,,14.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/28/2019,2019,4,28,†,9,,1,,5,,13,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/29/2019,2019,4,29,†,10,,-7,,1.5,,16.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,4/30/2019,2019,4,30,†,13,,-8,,2.5,,15.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/1/2019,2019,5,1,†,10,,2,,6,,12,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/2/2019,2019,5,2,†,15,,-6,,4.5,,13.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/3/2019,2019,5,3,†,10,,-1,,4.5,,13.5,,0,,8,,0,,8,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/4/2019,2019,5,4,†,7,,-1,,3,,15,,0,,0,,5,,5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/5/2019,2019,5,5,†,0,,-3,,-1.5,,19.5,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/6/2019,2019,5,6,†,9,,-9,,0,,18,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/7/2019,2019,5,7,†,10,,-6,,2,,16,,0,,1,,0,,1,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/8/2019,2019,5,8,†,11,,-1,,5,,13,,0,,0,,0,T,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/9/2019,2019,5,9,†,15,,-6,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/10/2019,2019,5,10,†,17,,3,,10,,8,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/11/2019,2019,5,11,†,16,,5,,10.5,,7.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/12/2019,2019,5,12,†,20,,-3,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/13/2019,2019,5,13,†,24,,3,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/14/2019,2019,5,14,†,20,,-3,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/15/2019,2019,5,15,†,12,,6,,9,,9,,0,,11,,0,,11,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/16/2019,2019,5,16,†,13,,-3,,5,,13,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/17/2019,2019,5,17,†,15,,-5,,5,,13,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/18/2019,2019,5,18,†,14,,-4,,5,,13,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/19/2019,2019,5,19,†,15,,-3,,6,,12,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/20/2019,2019,5,20,†,20,,-5,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/21/2019,2019,5,21,†,24,,-3,,10.5,,7.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/22/2019,2019,5,22,†,24,,-1,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/23/2019,2019,5,23,†,22,,-1,,10.5,,7.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/24/2019,2019,5,24,†,20,,4,,12,,6,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/25/2019,2019,5,25,†,12,,1,,6.5,,11.5,,0,,5,,0,,5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/26/2019,2019,5,26,†,15,,-5,,5,,13,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/27/2019,2019,5,27,†,23,,-5,,9,,9,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/28/2019,2019,5,28,†,25,,12,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/29/2019,2019,5,29,†,29,,2,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/30/2019,2019,5,30,†,25,,1,,13,,5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,5/31/2019,2019,5,31,†,17,,3,,10,,8,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/1/2019,2019,6,1,†,17,,-1,,8,,10,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/2/2019,2019,6,2,†,18,,-2,,8,,10,,0,,11,,0,,11,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/3/2019,2019,6,3,†,22,,5,,13.5,,4.5,,0,,1.5,,0,,1.5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/4/2019,2019,6,4,†,23,,6,,14.5,,3.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/5/2019,2019,6,5,†,23,,5,,14,,4,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/6/2019,2019,6,6,†,25,,3,,14,,4,,0,,2.5,,0,,2.5,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/7/2019,2019,6,7,†,29,,10,,19.5,,0,,1.5,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/8/2019,2019,6,8,†,16,,10,,13,,5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/9/2019,2019,6,9,†,18,,2,,10,,8,,0,,4,,0,,4,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/10/2019,2019,6,10,†,23,,4,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/11/2019,2019,6,11,†,20,,5,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/12/2019,2019,6,12,†,25,,-2,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/13/2019,2019,6,13,†,28,,3,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/14/2019,2019,6,14,†,26,,12,,19,,0,,1,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/15/2019,2019,6,15,†,18,,11,,14.5,,3.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/16/2019,2019,6,16,†,23,,13,,18,,0,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/17/2019,2019,6,17,†,25,,6,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/18/2019,2019,6,18,†,26,,0,,13,,5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/19/2019,2019,6,19,†,26,,1,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/20/2019,2019,6,20,†,29,,5,,17,,1,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/21/2019,2019,6,21,†,26,,10,,18,,0,,0,,15,,0,,15,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/22/2019,2019,6,22,†,22,,13,,17.5,,0.5,,0,,6,,0,,6,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/23/2019,2019,6,23,†,24,,16,,20,,0,,2,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/24/2019,2019,6,24,†,26,,7,,16.5,,1.5,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/25/2019,2019,6,25,†,24,,12,,18,,0,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/26/2019,2019,6,26,†,25,,7,,16,,2,,0,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/27/2019,2019,6,27,†,30,,8,,19,,0,,1,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/28/2019,2019,6,28,†,28,,10,,19,,0,,1,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/29/2019,2019,6,29,†,31,,16,,23.5,,0,,5.5,,7,,0,,7,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,6/30/2019,2019,6,30,†,25,,7,,16,,2,,0,,0,T,0,,0,T,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/1/2019,2019,7,1,†,29,,12,,20.5,,0,,2.5,,2,,0,,2,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/2/2019,2019,7,2,†,22,,8,,15,,3,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/3/2019,2019,7,3,†,23,,8,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/4/2019,2019,7,4,†,26,,8,,17,,1,,0,,0,,0,,0,,0,,,,,
-100.65,52.03,COWAN,5040FJ3,7/5/2019,2019,7,5,†,23,,4,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
